,IMDB ID,Title,Director,Actor,Year,Box Office,Rating,IMDB Rating,IMDB Votes,Metascore
90,tt1535108,Elysium,Neill Blomkamp,Matt Damon,2013,90800000.0,R,6.6,410080.0,61.0
91,tt1515091,Sherlock Holmes: A Game of Shadows,Guy Ritchie,Robert Downey Jr.,2011,186830669.0,PG-13,7.5,408972.0,48.0
92,tt2713180,Fury,David Ayer,Brad Pitt,2014,72609225.0,R,7.6,407393.0,64.0
93,tt1535109,Captain Phillips,Paul Greengrass,Tom Hanks,2013,107100855.0,PG-13,7.8,405034.0,82.0
94,tt1568346,The Girl with the Dragon Tattoo,David Fincher,Daniel Craig,2011,102515793.0,R,7.8,405585.0,71.0
95,tt1872181,The Amazing Spider-Man 2,Marc Webb,Andrew Garfield,2014,183277573.0,PG-13,6.6,404037.0,53.0
96,tt1790864,The Maze Runner,Wes Ball,Dylan O'Brien,2014,98537272.0,PG-13,6.8,402678.0,57.0
97,tt2103281,Dawn of the Planet of the Apes,Matt Reeves,Andy Serkis,2014,183278877.0,PG-13,7.6,401885.0,79.0
98,tt1951265,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,Jennifer Lawrence,2014,295457212.0,PG-13,6.6,396208.0,64.0
99,tt0398286,Tangled,Nathan Greno,Mandy Moore,2010,200803309.0,PG,7.7,390220.0,71.0
100,tt1723121,We're the Millers,Rawson Marshall Thurber,Jennifer Aniston,2013,144900000.0,R,7.0,389001.0,44.0
101,tt2980516,The Theory of Everything,James Marsh,Eddie Redmayne,2014,35887263.0,PG-13,7.7,383698.0,72.0
102,tt3385516,X-Men: Apocalypse,Bryan Singer,James McAvoy,2016,135729385.0,PG-13,6.9,377645.0,52.0
103,tt1399103,Transformers: Dark of the Moon,Michael Bay,Shia LaBeouf,2011,352358779.0,PG-13,6.2,376258.0,42.0
104,tt1245492,This Is the End,Evan Goldberg,James Franco,2013,96200000.0,R,6.6,373189.0,67.0
105,tt1605783,Midnight in Paris,Woody Allen,Owen Wilson,2011,55400000.0,PG-13,7.7,371082.0,81.0
106,tt1014759,Alice in Wonderland,Tim Burton,Johnny Depp,2010,319323000.0,PG,6.4,371772.0,53.0
107,tt2379713,Spectre,Sam Mendes,Daniel Craig,2015,208777731.0,PG-13,6.8,369275.0,60.0
108,tt0831387,Godzilla,Gareth Edwards,Aaron Taylor-Johnson,2014,172962996.0,PG-13,6.4,366220.0,62.0
109,tt1772341,Wreck-It Ralph,Rich Moore,John C. Reilly,2012,189412677.0,PG,7.7,365043.0,72.0
110,tt1259521,The Cabin in the Woods,Drew Goddard,Kristen Connolly,2011,42043633.0,R,7.0,356988.0,72.0
111,tt0446029,Scott Pilgrim vs. the World,Edgar Wright,Michael Cera,2010,31494270.0,PG-13,7.5,358530.0,69.0
112,tt1905041,Fast & Furious 6,Justin Lin,Vin Diesel,2013,238700000.0,PG-13,7.1,358271.0,61.0
113,tt1637688,In Time,Andrew Niccol,Justin Timberlake,2011,35900000.0,PG-13,6.7,357846.0,53.0
114,tt1217209,Brave,Mark Andrews,Kelly Macdonald,2012,237282182.0,PG,7.1,357239.0,69.0
115,tt1690953,Despicable Me 2,Pierre Coffin,Steve Carell,2013,368049635.0,PG,7.3,357881.0,62.0
116,tt2820852,Furious 7,James Wan,Vin Diesel,2015,316986481.0,PG-13,7.2,347783.0,67.0
117,tt3170832,Room,Lenny Abrahamson,Brie Larson,2015,14677654.0,R,8.1,345782.0,86.0
118,tt1210166,Moneyball,Bennett Miller,Brad Pitt,2011,75605492.0,PG-13,7.6,346192.0,87.0
119,tt1282140,Easy A,Will Gluck,Emma Stone,2010,58401464.0,PG-13,7.1,344763.0,72.0
120,tt1596343,Fast Five,Justin Lin,Vin Diesel,2011,209805005.0,PG-13,7.3,342463.0,66.0
121,tt0840361,The Town,Ben Affleck,Ben Affleck,2010,92173235.0,R,7.5,336646.0,74.0
122,tt1542344,127 Hours,Danny Boyle,James Franco,2010,18329466.0,R,7.6,337566.0,82.0
123,tt2380307,Coco,Lee Unkrich,Anthony Gonzalez,2017,208487719.0,PG,8.4,333411.0,81.0
124,tt1371111,Cloud Atlas,Tom Tykwer,Tom Hanks,2012,22100000.0,R,7.4,336239.0,55.0
125,tt2294449,22 Jump Street,Phil Lord,Jonah Hill,2014,154295930.0,R,7.0,334014.0,71.0
126,tt1587310,Maleficent,Robert Stromberg,Angelina Jolie,2014,190871149.0,PG,7.0,330733.0,56.0
127,tt1650062,Super 8,J.J. Abrams,Joel Courtney,2011,126975169.0,PG-13,7.0,329334.0,72.0
128,tt1632708,Friends with Benefits,Will Gluck,Justin Timberlake,2011,55802754.0,R,6.5,329574.0,63.0
129,tt0964517,The Fighter,David O. Russell,Mark Wahlberg,2010,93571803.0,R,7.8,328998.0,79.0
130,tt2381249,Mission: Impossible - Rogue Nation,Christopher McQuarrie,Tom Cruise,2015,154979949.0,PG-13,7.4,328058.0,75.0
131,tt1065073,Boyhood,Richard Linklater,Ellar Coltrane,2014,18859617.0,R,7.9,326069.0,100.0
132,tt1409024,Men in Black 3,Barry Sonnenfeld,Will Smith,2012,179020854.0,PG-13,6.8,325268.0,58.0
133,tt0455944,The Equalizer,Antoine Fuqua,Denzel Washington,2014,85212969.0,R,7.2,318500.0,57.0
134,tt1320253,The Expendables,Sylvester Stallone,Sylvester Stallone,2010,102981571.0,R,6.5,317958.0,45.0
135,tt1490017,The Lego Movie,Christopher Miller,Will Arnett,2014,244870202.0,PG,7.7,315571.0,83.0
136,tt1907668,Flight,Robert Zemeckis,Nadine Velazquez,2012,89400000.0,R,7.3,315172.0,76.0
137,tt1231583,Due Date,Todd Phillips,Robert Downey Jr.,2010,100448498.0,R,6.5,314859.0,51.0
138,tt1453405,Monsters University,Dan Scanlon,Billy Crystal,2013,260300000.0,G,7.3,308588.0,65.0
139,tt1306980,50/50,Jonathan Levine,Joseph Gordon-Levitt,2011,35005118.0,R,7.6,308231.0,72.0
140,tt1748122,Moonrise Kingdom,Wes Anderson,Bruce Willis,2012,45507865.0,PG-13,7.8,305545.0,84.0
141,tt1104001,TRON: Legacy,Joseph Kosinski,Jeff Bridges,2010,172051787.0,PG,6.8,306175.0,49.0
142,tt2283362,Jumanji: Welcome to the Jungle,Jake Kasdan,Dwayne Johnson,2017,393201353.0,PG-13,6.9,297049.0,58.0
143,tt1403865,True Grit,Ethan Coen,Jeff Bridges,2010,171031347.0,PG-13,7.6,296875.0,80.0
144,tt1707386,Les Misérables,Tom Hooper,Hugh Jackman,2012,148775460.0,PG-13,7.6,298267.0,63.0
145,tt2788710,The Interview,Evan Goldberg,James Franco,2014,4551688.0,R,6.5,297162.0,52.0
146,tt0790724,Jack Reacher,Christopher McQuarrie,Tom Cruise,2012,80033643.0,PG-13,7.0,297450.0,50.0
147,tt0970179,Hugo,Martin Scorsese,Ben Kingsley,2011,73820094.0,PG,7.5,294917.0,83.0
148,tt1646971,How to Train Your Dragon 2,Dean DeBlois,Jay Baruchel,2014,147065544.0,PG,7.8,293080.0,76.0
149,tt2109248,Transformers: Age of Extinction,Michael Bay,Mark Wahlberg,2014,206755538.0,PG-13,5.6,291884.0,32.0
150,tt0433035,Real Steel,Shawn Levy,Hugh Jackman,2011,85463309.0,PG-13,7.1,290010.0,56.0
151,tt0944835,Salt,Phillip Noyce,Angelina Jolie,2010,118311368.0,PG-13,6.4,287589.0,65.0
152,tt1764651,The Expendables 2,Simon West,Sylvester Stallone,2012,85017401.0,R,6.6,285396.0,51.0
153,tt0359950,The Secret Life of Walter Mitty,Ben Stiller,Ben Stiller,2013,33223430.0,PG,7.3,284080.0,54.0
154,tt1706620,Snowpiercer,Bong Joon Ho,Chris Evans,2013,2786828.0,R,7.1,279565.0,84.0
155,tt1037705,The Book of Eli,Albert Hughes,Denzel Washington,2010,94800000.0,R,6.9,283985.0,53.0
156,tt1951261,The Hangover Part III,Todd Phillips,Bradley Cooper,2013,112200000.0,R,5.8,283880.0,30.0
157,tt2194499,About Time,Richard Curtis,Domhnall Gleeson,2013,18472384.0,R,7.8,281984.0,55.0
158,tt1397280,Taken 2,Olivier Megaton,Liam Neeson,2012,139852115.0,PG-13,6.3,282456.0,45.0
159,tt1245526,RED,Robert Schwentke,Bruce Willis,2010,88900000.0,PG-13,7.0,280530.0,60.0
160,tt1179933,10 Cloverfield Lane,Dan Trachtenberg,John Goodman,2016,59481553.0,PG-13,7.2,277223.0,76.0
161,tt1194173,The Bourne Legacy,Tony Gilroy,Jeremy Renner,2012,113165635.0,PG-13,6.7,277242.0,61.0
162,tt2004420,Neighbors,Nicholas Stoller,Seth Rogen,2014,134413041.0,R,6.3,276477.0,68.0
163,tt1253863,300: Rise of an Empire,Noam Murro,Sullivan Stapleton,2014,91024535.0,R,6.2,273300.0,48.0
164,tt1591095,Insidious,James Wan,Patrick Wilson,2010,53700000.0,PG-13,6.8,267514.0,52.0
165,tt1981677,Pitch Perfect,Jason Moore,Anna Kendrick,2012,61100000.0,PG-13,7.2,267445.0,66.0
166,tt1735898,Snow White and the Huntsman,Rupert Sanders,Kristen Stewart,2012,155081785.0,PG-13,6.1,266071.0,57.0
167,tt0473075,Prince of Persia: The Sands of Time,Mike Newell,Jake Gyllenhaal,2010,90755643.0,PG-13,6.6,263143.0,50.0
168,tt1598778,Contagion,Steven Soderbergh,Gwyneth Paltrow,2011,75638743.0,PG-13,6.7,262077.0,70.0
169,tt0800320,Clash of the Titans,Louis Leterrier,Sam Worthington,2010,163100000.0,PG-13,5.8,264525.0,39.0
170,tt1645170,The Dictator,Larry Charles,Sacha Baron Cohen,2012,57700000.0,R,6.4,262728.0,58.0
171,tt2106476,The Hunt,Thomas Vinterberg,Mads Mikkelsen,2012,610968.0,R,8.3,261321.0,77.0
172,tt3799694,The Nice Guys,Shane Black,Russell Crowe,2016,32261515.0,R,7.4,259792.0,70.0
173,tt1790885,Zero Dark Thirty,Kathryn Bigelow,Jason Clarke,2012,95720716.0,R,7.4,261273.0,95.0
174,tt1133985,Green Lantern,Martin Campbell,Ryan Reynolds,2011,116600000.0,PG-13,5.5,259826.0,39.0
175,tt1478338,Bridesmaids,Paul Feig,Kristen Wiig,2011,166500000.0,R,6.8,259253.0,75.0
177,tt1091191,Lone Survivor,Peter Berg,Mark Wahlberg,2013,97665254.0,R,7.5,258109.0,60.0
178,tt1638355,The Man from U.N.C.L.E.,Guy Ritchie,Henry Cavill,2015,38140180.0,PG-13,7.3,254692.0,56.0
179,tt4649466,Kingsman: The Golden Circle,Matthew Vaughn,Taron Egerton,2017,99733121.0,R,6.7,255646.0,44.0
180,tt4975722,Moonlight,Barry Jenkins,Mahershala Ali,2016,27850910.0,R,7.4,253485.0,99.0
181,tt3040964,The Jungle Book,Jon Favreau,Neel Sethi,2016,363995937.0,PG,7.4,251003.0,77.0
182,tt1340138,Terminator Genisys,Alan Taylor,Arnold Schwarzenegger,2015,75614989.0,PG-13,6.4,250391.0,38.0
183,tt2302755,Olympus Has Fallen,Antoine Fuqua,Gerard Butler,2013,98600000.0,R,6.5,248742.0,41.0
184,tt0401729,John Carter,Andrew Stanton,Taylor Kitsch,2012,73058679.0,PG-13,6.6,248903.0,51.0
185,tt1213663,The World's End,Edgar Wright,Thomas Law,2013,33408732.0,R,7.0,249684.0,81.0
186,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Joachim Rønning,Johnny Depp,2017,172537139.0,PG-13,6.6,248795.0,39.0
187,tt1650554,Kick-Ass 2,Jeff Wadlow,Aaron Taylor-Johnson,2013,28800000.0,R,6.5,247463.0,41.0
188,tt0955308,Robin Hood,Ridley Scott,Russell Crowe,2010,105219735.0,PG-13,6.6,246511.0,53.0
189,tt2024469,Non-Stop,Jaume Collet-Serra,Liam Neeson,2014,80432029.0,PG-13,6.9,243834.0,56.0
190,tt2316204,Alien: Covenant,Ridley Scott,Michael Fassbender,2017,74255908.0,R,6.4,242805.0,65.0
191,tt1343727,Dredd,Pete Travis,Karl Urban,2012,13401683.0,R,7.1,242934.0,60.0
192,tt1302011,Kung Fu Panda 2,Jennifer Yuh Nelson,Jack Black,2011,165230261.0,PG,7.2,243145.0,67.0
193,tt1401152,Unknown,Jaume Collet-Serra,Liam Neeson,2011,63677735.0,PG-13,6.8,241844.0,56.0
194,tt0429493,The A-Team,Joe Carnahan,Liam Neeson,2010,77213489.0,PG-13,6.7,241116.0,47.0
195,tt2397535,Predestination,Michael Spierig,Ethan Hawke,2014,201560.0,R,7.5,238117.0,69.0
196,tt1077368,Dark Shadows,Tim Burton,Johnny Depp,2012,79711678.0,PG-13,6.2,238930.0,55.0
197,tt3076658,Creed,Ryan Coogler,Michael B. Jordan,2015,81157671.0,PG-13,7.6,237092.0,82.0
198,tt1817273,The Place Beyond the Pines,Derek Cianfrance,Ryan Gosling,2012,21300000.0,R,7.3,236294.0,68.0
199,tt0443272,Lincoln,Steven Spielberg,Daniel Day-Lewis,2012,129477447.0,PG-13,7.3,236818.0,86.0
200,tt1959490,Noah,Darren Aronofsky,Russell Crowe,2014,101160529.0,PG-13,5.8,237051.0,68.0
201,tt1385826,The Adjustment Bureau,George Nolfi,Matt Damon,2011,62453315.0,PG-13,7.0,234932.0,60.0
202,tt1601913,The Grey,Joe Carnahan,Liam Neeson,2011,51533608.0,R,6.8,235006.0,64.0
203,tt1706593,Chronicle,Josh Trank,Dane DeHaan,2012,60800000.0,PG-13,7.0,234914.0,69.0
205,tt1386588,The Other Guys,Adam McKay,Will Ferrell,2010,119219978.0,PG-13,6.6,232891.0,64.0
206,tt1931533,Seven Psychopaths,Martin McDonagh,Michael Pitt,2012,15000000.0,R,7.2,232749.0,66.0
207,tt1440129,Battleship,Peter Berg,Taylor Kitsch,2012,65173160.0,PG-13,5.8,230992.0,41.0
208,tt1092026,Paul,Greg Mottola,Mia Stallard,2011,37371385.0,R,7.0,228547.0,57.0
209,tt1033575,The Descendants,Alexander Payne,George Clooney,2011,78500000.0,R,7.3,227886.0,84.0
210,tt1192628,Rango,Gore Verbinski,Johnny Depp,2011,123188232.0,PG,7.2,226708.0,75.0
211,tt1655442,The Artist,Michel Hazanavicius,Jean Dujardin,2011,44667095.0,PG-13,7.9,224074.0,89.0
212,tt0978764,Sucker Punch,Zack Snyder,Emily Browning,2011,36381716.0,PG-13,6.0,224120.0,33.0
213,tt4550098,Nocturnal Animals,Tom Ford,Amy Adams,2016,10639114.0,R,7.5,222817.0,67.0
214,tt1464540,I Am Number Four,D.J. Caruso,Alex Pettyfer,2011,55086029.0,PG-13,6.1,223324.0,36.0
215,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,Bill Condon,Kristen Stewart,2012,292298923.0,PG-13,5.5,222370.0,52.0
216,tt3079380,Spy,Paul Feig,Jude Law,2015,89914425.0,R,7.0,221939.0,75.0
217,tt1212450,Lawless,John Hillcoat,Shia LaBeouf,2012,36300000.0,R,7.3,221004.0,58.0
218,tt1211956,Escape Plan,Mikael Håfström,Sylvester Stallone,2013,18645489.0,R,6.7,220662.0,49.0
219,tt1855199,End of Watch,David Ayer,Jake Gyllenhaal,2012,39100000.0,R,7.6,220505.0,68.0
220,tt1375670,Grown Ups,Dennis Dugan,Adam Sandler,2010,162001186.0,PG-13,5.9,219824.0,30.0
221,tt1325004,The Twilight Saga: Eclipse,David Slade,Xavier Samuel,2010,300523113.0,PG-13,5.0,219468.0,58.0
222,tt1001526,Megamind,Tom McGrath,Will Ferrell,2010,148244405.0,PG,7.2,217881.0,63.0
223,tt3450958,War for the Planet of the Apes,Matt Reeves,Andy Serkis,2017,146872826.0,PG-13,7.4,216413.0,82.0
224,tt1243957,The Tourist,Florian Henckel von Donnersmarck,Johnny Depp,2010,67631157.0,PG-13,6.0,215485.0,37.0
225,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,Bill Condon,Taylor Lautner,2011,281267663.0,PG-13,4.9,215436.0,45.0
226,tt1210819,The Lone Ranger,Gore Verbinski,Johnny Depp,2013,89289910.0,PG-13,6.4,215654.0,37.0
227,tt0837562,Hotel Transylvania,Genndy Tartakovsky,Adam Sandler,2012,148280635.0,PG,7.1,214368.0,47.0
228,tt1588173,Warm Bodies,Jonathan Levine,Nicholas Hoult,2013,65000000.0,PG-13,6.9,214151.0,60.0
229,tt3065204,The Conjuring 2,James Wan,Patrick Wilson,2016,102461593.0,R,7.3,212809.0,65.0
230,tt1564367,Just Go with It,Dennis Dugan,Adam Sandler,2011,103028109.0,PG-13,6.4,211733.0,33.0
231,tt2209764,Transcendence,Wally Pfister,Johnny Depp,2014,23014504.0,PG-13,6.3,210862.0,42.0
232,tt1124035,The Ides of March,George Clooney,Ryan Gosling,2011,40962534.0,R,7.1,211045.0,67.0
233,tt0983193,The Adventures of Tintin,Steven Spielberg,Jamie Bell,2011,75300000.0,PG,7.3,209923.0,68.0
234,tt1832382,A Separation,Asghar Farhadi,Payman Maadi,2011,6700000.0,PG-13,8.3,209132.0,95.0
235,tt2908446,Insurgent,Robert Schwentke,Kate Winslet,2015,114138208.0,PG-13,6.2,209111.0,42.0
236,tt1922777,Sinister,Scott Derrickson,Ethan Hawke,2012,48100000.0,R,6.8,208963.0,53.0
237,tt2381941,Focus,Glenn Ficarra,Will Smith,2015,50265541.0,R,6.6,206566.0,56.0
238,tt2361509,The Intern,Nancy Meyers,Robert De Niro,2015,60886513.0,PG-13,7.1,205929.0,51.0
239,tt1411238,No Strings Attached,Ivan Reitman,Natalie Portman,2011,70300000.0,R,6.2,206095.0,50.0
240,tt1424381,Predators,Nimród Antal,Adrien Brody,2010,52000688.0,R,6.4,206270.0,51.0
241,tt4160708,Don't Breathe,Fede Alvarez,Stephen Lang,2016,89210468.0,R,7.1,205569.0,71.0
242,tt1189340,The Lincoln Lawyer,Brad Furman,Matthew McConaughey,2011,57900000.0,R,7.3,204867.0,63.0
243,tt2293640,Minions,Kyle Balda,Sandra Bullock,2015,277969969.0,PG,6.4,203993.0,56.0
244,tt3464902,The Lobster,Yorgos Lanthimos,Jacqueline Abrahams,2015,9078073.0,R,7.2,201348.0,82.0
245,tt2126355,San Andreas,Brad Peyton,Dwayne Johnson,2015,127666001.0,PG-13,6.0,203377.0,43.0
246,tt1321870,Gangster Squad,Ruben Fleischer,Sean Penn,2013,45996718.0,R,6.7,201910.0,40.0
247,tt3741834,Lion,Garth Davis,Sunny Pawar,2016,51694854.0,PG-13,8.0,201329.0,69.0
248,tt4196776,Jason Bourne,Paul Greengrass,Matt Damon,2016,162162120.0,PG-13,6.6,200524.0,58.0
249,tt2334879,White House Down,Roland Emmerich,Channing Tatum,2013,73103784.0,PG-13,6.4,199622.0,52.0
250,tt1436562,Rio,Carlos Saldanha,Karen Disher,2011,143613651.0,G,6.9,199259.0,63.0
251,tt1599348,Safe House,Daniel Espinosa,Denzel Washington,2012,126149655.0,R,6.7,198994.0,52.0
252,tt3235888,It Follows,David Robert Mitchell,Bailey Spry,2014,10705259.0,R,6.8,198611.0,83.0
253,tt1605630,American Reunion,Jon Hurwitz,Jason Biggs,2012,55300000.0,R,6.7,197605.0,49.0
254,tt1291150,Teenage Mutant Ninja Turtles,Jonathan Liebesman,Megan Fox,2014,163911409.0,PG-13,5.8,196987.0,31.0
255,tt1623205,Oz the Great and Powerful,Sam Raimi,James Franco,2013,234903076.0,PG,6.3,196092.0,44.0
256,tt2184339,The Purge,James DeMonaco,Ethan Hawke,2013,64400000.0,R,5.7,195033.0,41.0
257,tt4630562,The Fate of the Furious,F. Gary Gray,Vin Diesel,2017,225697400.0,PG-13,6.7,194998.0,56.0
258,tt1980209,Pain & Gain,Michael Bay,Mark Wahlberg,2013,49300000.0,R,6.4,194964.0,45.0
259,tt1606378,A Good Day to Die Hard,John Moore,Bruce Willis,2013,67344392.0,R,5.3,193649.0,28.0
260,tt1428538,Hansel & Gretel: Witch Hunters,Tommy Wirkola,Jeremy Renner,2013,55000000.0,R,6.1,189658.0,23.0
261,tt2704998,Game Night,John Francis Daley,Jason Bateman,2018,33537766.0,R,6.9,187824.0,66.0
263,tt1272878,2 Guns,Baltasar Kormákur,Denzel Washington,2013,73500000.0,R,6.7,188623.0,55.0
264,tt1649419,The Impossible,J.A. Bayona,Naomi Watts,2012,18996755.0,PG-13,7.6,188212.0,73.0
265,tt4846340,Hidden Figures,Theodore Melfi,Taraji P. Henson,2016,169385416.0,PG,7.8,186786.0,74.0
266,tt1284575,Bad Teacher,Jake Kasdan,Cameron Diaz,2011,100292856.0,R,5.6,187866.0,47.0
267,tt1815862,After Earth,M. Night Shyamalan,Jaden Smith,2013,60522097.0,PG-13,4.8,187152.0,33.0
268,tt0985694,Machete,Ethan Maniquis,Danny Trejo,2010,26200000.0,R,6.6,186475.0,60.0
269,tt2883512,Chef,Jon Favreau,Jon Favreau,2014,23678226.0,R,7.3,186373.0,68.0
270,tt0993842,Hanna,Joe Wright,Saoirse Ronan,2011,40200000.0,PG-13,6.8,185536.0,65.0
271,tt1667889,Ice Age: Continental Drift,Steve Martino,Aziz Ansari,2012,161317423.0,PG,6.6,184965.0,49.0
272,tt2234155,The Internship,Shawn Levy,Vince Vaughn,2013,44400000.0,PG-13,6.3,184154.0,42.0
273,tt0481499,The Croods,Kirk DeMicco,Nicolas Cage,2013,187165546.0,PG,7.2,183711.0,55.0
274,tt1899353,The Raid: Redemption,Gareth Evans,Iko Uwais,2011,1200000.0,R,7.6,182438.0,73.0
275,tt1636826,Project X,Nima Nourizadeh,Thomas Mann,2012,53400000.0,R,6.6,184090.0,48.0
276,tt1972591,King Arthur: Legend of the Sword,Guy Ritchie,Charlie Hunnam,2017,39037047.0,PG-13,6.7,182884.0,41.0
277,tt1340800,Tinker Tailor Soldier Spy,Tomas Alfredson,Mark Strong,2011,20200000.0,R,7.1,180870.0,85.0
278,tt5109784,Mother!,Darren Aronofsky,Jennifer Lawrence,2017,17297289.0,R,6.6,179054.0,75.0
279,tt1606389,The Vow,Michael Sucsy,Rachel McAdams,2012,125014030.0,PG-13,6.8,178921.0,43.0
280,tt0477080,Unstoppable,Tony Scott,Denzel Washington,2010,81557479.0,PG-13,6.8,179009.0,69.0
281,tt2404435,The Magnificent Seven,Antoine Fuqua,Denzel Washington,2016,93381044.0,PG-13,6.9,177246.0,54.0
282,tt1120985,Blue Valentine,Derek Cianfrance,Ryan Gosling,2010,9600000.0,R,7.4,177590.0,81.0
283,tt1723811,Shame,Steve McQueen,Michael Fassbender,2011,2971782.0,NC-17,7.2,177261.0,72.0
284,tt1646987,Wrath of the Titans,Jonathan Liebesman,Sam Worthington,2012,83640426.0,PG-13,5.7,177707.0,37.0
285,tt0892791,Shrek Forever After,Mike Mitchell,Mike Myers,2010,238319043.0,PG,6.3,177064.0,58.0
286,tt2637276,Ted 2,Seth MacFarlane,Mark Wahlberg,2015,63883740.0,R,6.3,176596.0,48.0
287,tt1458175,The Next Three Days,Paul Haggis,Russell Crowe,2010,21100000.0,PG-13,7.4,175526.0,52.0
288,tt2053463,Side Effects,Steven Soderbergh,Rooney Mara,2013,32154410.0,R,7.1,174956.0,75.0
289,tt1013743,Knight and Day,James Mangold,Tom Cruise,2010,76418654.0,PG-13,6.3,175267.0,46.0
290,tt3774694,Love,Gaspar Noé,Aomi Muyock,2015,176061.0,TV-MA,6.1,42592.0,51.0
291,tt1617661,Jupiter Ascending,Lana Wachowski,Mila Kunis,2015,43733037.0,PG-13,5.3,173458.0,40.0
292,tt1398426,Straight Outta Compton,F. Gary Gray,O'Shea Jackson Jr.,2015,129402415.0,R,7.9,173298.0,72.0
293,tt1596350,This Means War,McG,Reese Witherspoon,2012,54758461.0,PG-13,6.3,172002.0,31.0
294,tt1217613,Battle Los Angeles,Jonathan Liebesman,Aaron Eckhart,2011,83537651.0,PG-13,5.7,171000.0,37.0
295,tt1872194,The Judge,David Dobkin,Robert Downey Jr.,2014,35631470.0,R,7.4,169898.0,48.0
296,tt1596365,The Woman in Black,James Watkins,Emma Shorey,2012,54322273.0,PG-13,6.4,170061.0,62.0
297,tt1583421,G.I. Joe: Retaliation,Jon M. Chu,Dwayne Johnson,2013,122512052.0,PG-13,5.8,169385.0,41.0
298,tt2005151,War Dogs,Todd Phillips,Miles Teller,2016,43017433.0,R,7.1,167559.0,57.0
299,tt5311514,Your Name.,Makoto Shinkai,Ryûnosuke Kamiki,2016,4676810.0,PG,8.4,164672.0,79.0
300,tt1964418,Tomorrowland,Brad Bird,George Clooney,2015,71526443.0,PG,6.4,167298.0,60.0
301,tt2557490,A Million Ways to Die in the West,Seth MacFarlane,Seth MacFarlane,2014,37331031.0,R,6.1,166139.0,44.0
302,tt4776998,The Promise,Terry George,Oscar Isaac,2016,8186236.0,PG-13,5.9,166105.0,49.0
303,tt1226229,Get Him to the Greek,Nicholas Stoller,Russell Brand,2010,60923325.0,R,6.4,165403.0,65.0
304,tt2023587,Mama,Andy Muschietti,Jessica Chastain,2013,71588220.0,PG-13,6.2,164908.0,57.0
305,tt2333784,The Expendables 3,Patrick Hughes,Sylvester Stallone,2014,34742878.0,PG-13,6.1,162619.0,35.0
306,tt1229340,Anchorman 2: The Legend Continues,Adam McKay,Will Ferrell,2013,76820043.0,PG-13,6.3,163107.0,61.0
307,tt0478304,The Tree of Life,Terrence Malick,Brad Pitt,2011,13303319.0,PG-13,6.8,162847.0,85.0
308,tt1355683,Black Mass,Scott Cooper,Johnny Depp,2015,48786443.0,R,6.9,162012.0,68.0
309,tt1935179,Mud,Jeff Nichols,Matthew McConaughey,2012,21589307.0,PG-13,7.4,162502.0,76.0
310,tt1628841,Independence Day: Resurgence,Roland Emmerich,Liam Hemsworth,2016,103137295.0,PG-13,5.2,161085.0,32.0
311,tt1488555,The Change-Up,David Dobkin,Ryan Reynolds,2011,37000000.0,R,6.3,160124.0,39.0
312,tt1465522,Tucker and Dale vs Evil,Eli Craig,Tyler Labine,2010,154232.0,R,7.5,159838.0,65.0
313,tt4555426,Darkest Hour,Joe Wright,Gary Oldman,2017,28086332.0,PG-13,7.4,157026.0,75.0
314,tt2369135,Need for Speed,Scott Waugh,Aaron Paul,2014,40138026.0,PG-13,6.5,158878.0,39.0
315,tt2404463,The Heat,Paul Feig,Sandra Bullock,2013,158300000.0,R,6.6,158518.0,60.0
316,tt1231587,Hot Tub Time Machine,Steve Pink,John Cusack,2010,48925682.0,R,6.4,158022.0,63.0
317,tt1220634,Resident Evil: Afterlife,Paul W.S. Anderson,Milla Jovovich,2010,60128566.0,R,5.8,157753.0,37.0
318,tt0918940,The Legend of Tarzan,David Yates,Alexander Skarsgård,2016,126585313.0,PG-13,6.2,157881.0,44.0
319,tt1253864,Immortals,Tarsem Singh,Henry Cavill,2011,83488546.0,R,6.0,157247.0,46.0
320,tt2316411,Enemy,Denis Villeneuve,Jake Gyllenhaal,2013,455421.0,R,6.9,154864.0,61.0
321,tt1277953,Madagascar 3: Europe's Most Wanted,Eric Darnell,Ben Stiller,2012,216366733.0,PG,6.8,155354.0,60.0
322,tt2873282,Red Sparrow,Francis Lawrence,Jennifer Lawrence,2018,17000000.0,R,6.6,154605.0,53.0
323,tt1821694,RED 2,Dean Parisot,Bruce Willis,2013,53215979.0,PG-13,6.6,154775.0,47.0
324,tt2239822,Valerian and the City of a Thousand Planets,Luc Besson,Dane DeHaan,2017,40442321.0,PG-13,6.5,153094.0,51.0
325,tt1661199,Cinderella,Kenneth Branagh,Cate Blanchett,2015,183327144.0,PG,6.9,152494.0,67.0
326,tt1139328,The Ghost Writer,Roman Polanski,Ewan McGregor,2010,11016593.0,PG-13,7.2,152879.0,77.0
327,tt1469304,Baywatch,Seth Gordon,Dwayne Johnson,2017,58009442.0,R,5.5,151963.0,37.0
328,tt2170439,Horrible Bosses 2,Sean Anders,Jason Bateman,2014,39939072.0,R,6.3,152452.0,40.0
